date_id,datetime_id,market,rpt_key,last,diff_24h,diff_per_24h,bid,ask,low,high,volume,created_at,updated_at
2017-06-01,2017-06-01 10:15:00,okcoin,ltc_usd,26.96,24.657,9.3401468143,26.916,26.999,23.2,27.35,225550.701,2017-06-01 01:14:38,2017-06-01 01:14:38
2017-06-01,2017-06-01 10:16:00,bitstamp,btc_eur,2061.42,1995.16,3.3210369093,2061.42,2070,1955.9,2083.99,2142.82013741,2017-06-01 01:15:37,2017-06-01 01:15:37
2017-06-01,2017-06-01 10:16:00,bitflyer,btc_jpy,268650,263250,2.0512820513,268650,268750,268650,268750,65764.3124999,2017-06-01 01:15:37,2017-06-01 01:15:37
2017-06-01,2017-06-01 10:16:00,korbit,btc_krw,3053500,3130000,-2.4440894569,3053500,3054000,3002000,3150000,6330.27381955,2017-06-01 01:15:37,2017-06-01 01:15:37
2017-06-01,2017-06-01 10:16:00,bitstamp,btc_usd,2312.34,2219,4.206399279,2312.34,2313.49,2154.28,2334,16274.89963723,2017-06-01 01:15:37,2017-06-01 01:15:37
2017-06-01,2017-06-01 10:16:00,okcoin,btc_usd,2444.83,2207.22,10.7651253613,2444.83,2446.62,2129.78,2465.37,4972.215,2017-06-01 01:15:37,2017-06-01 01:15:37
2017-06-01,2017-06-01 10:16:00,korbit,etc_krw,21910,24280,-9.7611202636,21900,21910,21000,24350,639069.2028597771,2017-06-01 01:15:37,2017-06-01 01:15:37
2017-06-01,2017-06-01 10:16:00,bitflyer,eth_btc,0.0961,0.10596,-9.3053982635,0.09612,0.0968,0.09612,0.0968,15229.7780828,2017-06-01 01:15:37,2017-06-01 01:15:37
2017-06-01,2017-06-01 10:16:00,korbit,eth_krw,290650,327100,-11.143381229,290650,290700,274000,329450,244796.1295684551,2017-06-01 01:15:37,2017-06-01 01:15:37
2017-06-01,2017-06-01 10:16:00,bitflyer,fx_btc_jpy,273949,263782,3.8543190968,273657,273949,273657,273949,65764.3124999,2017-06-01 01:15:37,2017-06-01 01:15:37
2017-06-01,2017-06-01 10:16:00,okcoin,ltc_usd,27,24.616,9.6847578811,26.916,27,23.2,27.35,225452.125,2017-06-01 01:15:37,2017-06-01 01:15:37
2017-06-01,2017-06-01 10:17:00,bitstamp,btc_eur,2061.42,2001,3.0194902549,2057.7,2067.61,1955.9,2083.99,2141.10713741,2017-06-01 01:16:38,2017-06-01 01:16:38
2017-06-01,2017-06-01 10:17:00,bitflyer,btc_jpy,268750,263120,2.139708118,268651,268750,268651,268750,65747.4713015,2017-06-01 01:16:38,2017-06-01 01:16:38
2017-06-01,2017-06-01 10:17:00,korbit,btc_krw,3060000,3143500,-2.6562748529,3060000,3070000,3002000,3150000,6349.07154608,2017-06-01 01:16:38,2017-06-01 01:16:38
2017-06-01,2017-06-01 10:17:00,bitstamp,btc_usd,2314.55,2227,3.9312977099,2313.5,2314.55,2154.28,2334,16283.64466504,2017-06-01 01:16:38,2017-06-01 01:16:38
2017-06-01,2017-06-01 10:17:00,okcoin,btc_usd,2446.58,2211.72,10.6188848498,2444.51,2446.26,2129.78,2465.37,4974.757,2017-06-01 01:16:38,2017-06-01 01:16:38
2017-06-01,2017-06-01 10:17:00,korbit,etc_krw,21700,24270,-10.5892047796,21710,21740,21000,24350,641690.6133890671,2017-06-01 01:16:38,2017-06-01 01:16:38
2017-06-01,2017-06-01 10:17:00,bitflyer,eth_btc,0.09609,0.1052,-8.6596958175,0.09615,0.09679,0.09615,0.09679,15221.2141469,2017-06-01 01:16:38,2017-06-01 01:16:38
2017-06-01,2017-06-01 10:17:00,korbit,eth_krw,290650,325000,-10.5692307692,290550,290600,274000,329450,244256.9069032103,2017-06-01 01:16:38,2017-06-01 01:16:38
2017-06-01,2017-06-01 10:17:00,bitflyer,fx_btc_jpy,274050,264348,3.6701620591,273849,274050,273849,274050,65747.4713015,2017-06-01 01:16:38,2017-06-01 01:16:38
2017-06-01,2017-06-01 10:17:00,okcoin,ltc_usd,26.926,24.639,9.28203255,26.9,27,23.2,27.35,225419.772,2017-06-01 01:16:38,2017-06-01 01:16:38
2017-06-01,2017-06-01 10:18:00,bitstamp,btc_eur,2070,2000,3.5,2064.65,2070,1955.9,2083.99,2140.89598755,2017-06-01 01:17:37,2017-06-01 01:17:37
2017-06-01,2017-06-01 10:18:00,bitflyer,btc_jpy,268749,263253,2.087725496,268680,268749,268680,268749,65780.4281967,2017-06-01 01:17:37,2017-06-01 01:17:37
2017-06-01,2017-06-01 10:18:00,korbit,btc_krw,3052000,3142000,-2.8644175684,3052000,3052500,3002000,3150000,6358.29457963,2017-06-01 01:17:37,2017-06-01 01:17:37
2017-06-01,2017-06-01 10:18:00,bitstamp,btc_usd,2317,2230,3.9013452915,2313.52,2317,2154.28,2334,16303.79295749,2017-06-01 01:17:37,2017-06-01 01:17:37
2017-06-01,2017-06-01 10:18:00,okcoin,btc_usd,2446.58,2210.77,10.6664193923,2445.39,2446.12,2129.78,2465.37,4971.987,2017-06-01 01:17:37,2017-06-01 01:17:37
2017-06-01,2017-06-01 10:18:00,korbit,etc_krw,21700,24230,-10.4416013207,21620,21700,21000,24350,641652.535443953,2017-06-01 01:17:37,2017-06-01 01:17:37
2017-06-01,2017-06-01 10:18:00,bitflyer,eth_btc,0.09622,0.105,-8.3619047619,0.09626,0.09679,0.09626,0.09679,15225.8872279,2017-06-01 01:17:37,2017-06-01 01:17:37
2017-06-01,2017-06-01 10:18:00,korbit,eth_krw,290700,323200,-10.0556930693,290700,291000,274000,329450,244181.0133511938,2017-06-01 01:17:37,2017-06-01 01:17:37
2017-06-01,2017-06-01 10:18:00,bitflyer,fx_btc_jpy,273904,264217,3.6663045905,273904,273989,273904,273989,65780.4281967,2017-06-01 01:17:37,2017-06-01 01:17:37
2017-06-01,2017-06-01 10:18:00,okcoin,ltc_usd,27,24.559,9.9393297773,26.935,27,23.2,27.35,225336.237,2017-06-01 01:17:37,2017-06-01 01:17:37
2017-06-01,2017-06-01 10:19:00,bitstamp,btc_eur,2070,2000,3.5,2064.65,2070,1955.9,2083.99,2140.64698755,2017-06-01 01:18:38,2017-06-01 01:18:38
2017-06-01,2017-06-01 10:19:00,bitflyer,btc_jpy,268749,263126,2.1369990043,268660,268744,268660,268744,65789.7714692,2017-06-01 01:18:38,2017-06-01 01:18:38
2017-06-01,2017-06-01 10:19:00,korbit,btc_krw,3054000,3130500,-2.4436990896,3054000,3054500,3002000,3150000,6374.46538938,2017-06-01 01:18:38,2017-06-01 01:18:38
2017-06-01,2017-06-01 10:19:00,bitstamp,btc_usd,2319.5,2233,3.8737124944,2317.02,2319.5,2154.28,2334,16564.53094194,2017-06-01 01:18:38,2017-06-01 01:18:38
2017-06-01,2017-06-01 10:19:00,okcoin,btc_usd,2444.37,2213.63,10.4236028605,2444.41,2444.84,2129.78,2465.37,4969.633,2017-06-01 01:18:38,2017-06-01 01:18:38
2017-06-01,2017-06-01 10:19:00,korbit,etc_krw,21600,24150,-10.5590062112,21600,21650,21000,24350,640388.7492246388,2017-06-01 01:18:38,2017-06-01 01:18:38
2017-06-01,2017-06-01 10:19:00,bitflyer,eth_btc,0.0968,0.10409,-7.0035546162,0.09663,0.0968,0.09663,0.0968,15248.1064279,2017-06-01 01:18:38,2017-06-01 01:18:38
2017-06-01,2017-06-01 10:19:00,korbit,eth_krw,291000,323200,-9.9628712871,290850,290750,274000,329450,244255.1843828807,2017-06-01 01:18:38,2017-06-01 01:18:38
2017-06-01,2017-06-01 10:19:00,bitflyer,fx_btc_jpy,273994,264000,3.7856060606,273994,274050,273994,274050,65789.7714692,2017-06-01 01:18:38,2017-06-01 01:18:38
2017-06-01,2017-06-01 10:19:00,okcoin,ltc_usd,27,24.603,9.7427143031,26.91,27,23.2,27.35,225266.074,2017-06-01 01:18:38,2017-06-01 01:18:38
2017-06-01,2017-06-01 10:20:00,bitstamp,btc_eur,2064.65,2000,3.2325,2059.3,2070,1955.9,2083.99,2140.49698755,2017-06-01 01:19:38,2017-06-01 01:19:38
2017-06-01,2017-06-01 10:20:00,bitflyer,btc_jpy,268749,263127,2.1366108381,268683,268749,268683,268749,65763.009867,2017-06-01 01:19:38,2017-06-01 01:19:38
2017-06-01,2017-06-01 10:20:00,korbit,btc_krw,3054000,3130500,-2.4436990896,3054000,3054000,3002000,3150000,6432.75167028,2017-06-01 01:19:38,2017-06-01 01:19:38
2017-06-01,2017-06-01 10:20:00,bitstamp,btc_usd,2317.02,2235,3.6697986577,2317.02,2319.49,2154.28,2334,16570.30058213,2017-06-01 01:19:38,2017-06-01 01:19:38
2017-06-01,2017-06-01 10:20:00,okcoin,btc_usd,2444.09,2214.5,10.3675773312,2444.11,2444.67,2129.78,2465.37,4962.855,2017-06-01 01:19:38,2017-06-01 01:19:38
2017-06-01,2017-06-01 10:20:00,korbit,etc_krw,21690,24150,-10.1863354037,21690,21700,21000,24350,641160.229816793,2017-06-01 01:19:38,2017-06-01 01:19:38
2017-06-01,2017-06-01 10:20:00,bitflyer,eth_btc,0.0968,0.10569,-8.4113918062,0.09674,0.0968,0.09674,0.0968,15276.0442849,2017-06-01 01:19:38,2017-06-01 01:19:38
2017-06-01,2017-06-01 10:20:00,korbit,eth_krw,293400,325000,-9.7230769231,293400,291000,274000,329450,244436.3087630097,2017-06-01 01:19:38,2017-06-01 01:19:38
2017-06-01,2017-06-01 10:20:00,bitflyer,fx_btc_jpy,273986,264000,3.7825757576,273986,273999,273986,273999,65763.009867,2017-06-01 01:19:38,2017-06-01 01:19:38
2017-06-01,2017-06-01 10:20:00,okcoin,ltc_usd,26.999,24.65,9.5294117647,26.952,26.999,23.2,27.35,224963.594,2017-06-01 01:19:38,2017-06-01 01:19:38
2017-06-01,2017-06-01 10:21:00,bitstamp,btc_eur,2064.65,1997.18,3.3782633513,2059.3,2070,1955.9,2083.99,2140.49698755,2017-06-01 01:20:37,2017-06-01 01:20:37
2017-06-01,2017-06-01 10:21:00,bitflyer,btc_jpy,268748,262602,2.3404239115,268555,268650,268555,268650,65730.0577295,2017-06-01 01:20:37,2017-06-01 01:20:37
2017-06-01,2017-06-01 10:21:00,korbit,btc_krw,3054000,3142000,-2.8007638447,3054000,3054000,3002000,3150000,6438.76810939,2017-06-01 01:20:37,2017-06-01 01:20:37
2017-06-01,2017-06-01 10:21:00,bitstamp,btc_usd,2317.07,2231.76,3.8225436427,2317.07,2319.49,2154.28,2334,16568.31529555,2017-06-01 01:20:37,2017-06-01 01:20:37
2017-06-01,2017-06-01 10:21:00,okcoin,btc_usd,2444,2212.97,10.4398161746,2444,2444.25,2129.78,2465.37,4961.181,2017-06-01 01:20:37,2017-06-01 01:20:37
2017-06-01,2017-06-01 10:21:00,korbit,etc_krw,22000,24160,-8.940397351,21800,21990,21000,24350,642739.7444552067,2017-06-01 01:20:37,2017-06-01 01:20:37
2017-06-01,2017-06-01 10:21:00,bitflyer,eth_btc,0.0968,0.10539,-8.1506784325,0.09646,0.0968,0.09646,0.0968,15326.3651059,2017-06-01 01:20:37,2017-06-01 01:20:37
2017-06-01,2017-06-01 10:21:00,korbit,eth_krw,294850,325500,-9.4162826421,294000,294850,274000,329450,244686.4149541612,2017-06-01 01:20:37,2017-06-01 01:20:37
2017-06-01,2017-06-01 10:21:00,bitflyer,fx_btc_jpy,273987,263933,3.8093000875,273986,274000,273986,274000,65730.0577295,2017-06-01 01:20:37,2017-06-01 01:20:37
2017-06-01,2017-06-01 10:21:00,okcoin,ltc_usd,26.999,24.673,9.4273092044,26.907,27,23.2,27.35,224959.094,2017-06-01 01:20:37,2017-06-01 01:20:37
2017-06-01,2017-06-01 10:22:00,bitstamp,btc_eur,2064.65,1990.29,3.7361389546,2059.3,2070,1955.9,2083.99,2140.14748755,2017-06-01 01:21:38,2017-06-01 01:21:38
2017-06-01,2017-06-01 10:22:00,bitflyer,btc_jpy,268500,262942,2.1137741403,268400,268500,268400,268500,65665.7710338,2017-06-01 01:21:38,2017-06-01 01:21:38
2017-06-01,2017-06-01 10:22:00,korbit,btc_krw,3054500,3131000,-2.443308847,3054000,3054500,3002000,3150000,6449.96931632,2017-06-01 01:21:37,2017-06-01 01:21:37
2017-06-01,2017-06-01 10:22:00,bitstamp,btc_usd,2318.52,2217,4.5791610284,2317.51,2318.53,2154.28,2334,16568.84678721,2017-06-01 01:21:37,2017-06-01 01:21:37
2017-06-01,2017-06-01 10:22:00,okcoin,btc_usd,2445.07,2212.88,10.4926611475,2445.14,2446.34,2129.78,2465.37,4965.977,2017-06-01 01:21:37,2017-06-01 01:21:37
2017-06-01,2017-06-01 10:22:00,korbit,etc_krw,22100,24170,-8.5643359537,22000,22100,21000,24350,643809.9206353507,2017-06-01 01:21:37,2017-06-01 01:21:37
2017-06-01,2017-06-01 10:22:00,bitflyer,eth_btc,0.0968,0.10539,-8.1506784325,0.09668,0.0968,0.09668,0.0968,15332.4651059,2017-06-01 01:21:38,2017-06-01 01:21:38
2017-06-01,2017-06-01 10:22:00,korbit,eth_krw,296000,325050,-8.9370866021,295100,296000,274000,329450,244974.7690246062,2017-06-01 01:21:37,2017-06-01 01:21:37
2017-06-01,2017-06-01 10:22:00,bitflyer,fx_btc_jpy,273951,263933,3.7956602623,273951,273999,273951,273999,65665.7612874,2017-06-01 01:21:38,2017-06-01 01:21:38
2017-06-01,2017-06-01 10:22:00,okcoin,ltc_usd,27.016,24.662,9.5450490633,27.004,27.056,23.2,27.35,225491.338,2017-06-01 01:21:37,2017-06-01 01:21:37
2017-06-01,2017-06-01 10:23:00,bitstamp,btc_eur,2064.65,1983.27,4.1033243078,2061.47,2070,1955.9,2083.99,2138.40764223,2017-06-01 01:22:37,2017-06-01 01:22:37
2017-06-01,2017-06-01 10:23:00,bitflyer,btc_jpy,268402,262325,2.3165920137,268403,268499,268403,268499,65644.9048987,2017-06-01 01:22:37,2017-06-01 01:22:37
2017-06-01,2017-06-01 10:23:00,korbit,btc_krw,3054000,3142000,-2.8007638447,3054000,3054500,3002000,3150000,6454.04900719,2017-06-01 01:22:37,2017-06-01 01:22:37
2017-06-01,2017-06-01 10:23:00,bitstamp,btc_usd,2317.51,2211.22,4.806848708,2317.51,2318.52,2154.28,2334,16575.42164028,2017-06-01 01:22:37,2017-06-01 01:22:37
2017-06-01,2017-06-01 10:23:00,okcoin,btc_usd,2445.32,2205.96,10.8506047254,2445.78,2449.66,2129.78,2465.37,4968.623,2017-06-01 01:22:37,2017-06-01 01:22:37
2017-06-01,2017-06-01 10:23:00,korbit,etc_krw,21990,24010,-8.4131611828,22000,22090,21000,24350,639856.9164176457,2017-06-01 01:22:37,2017-06-01 01:22:37
2017-06-01,2017-06-01 10:23:00,bitflyer,eth_btc,0.0968,0.105,-7.8095238095,0.09666,0.0968,0.09666,0.0968,15344.8152916,2017-06-01 01:22:37,2017-06-01 01:22:37
2017-06-01,2017-06-01 10:23:00,korbit,eth_krw,296100,326000,-9.1717791411,296000,296100,274000,329450,245411.0479921187,2017-06-01 01:22:37,2017-06-01 01:22:37
2017-06-01,2017-06-01 10:23:00,bitflyer,fx_btc_jpy,273950,262878,4.2118397127,273918,273949,273918,273949,65645.9048987,2017-06-01 01:22:37,2017-06-01 01:22:37
2017-06-01,2017-06-01 10:23:00,okcoin,ltc_usd,27.016,24.635,9.665110615,27.003,27.056,23.2,27.35,225437.72,2017-06-01 01:22:37,2017-06-01 01:22:37
2017-06-01,2017-06-01 10:24:00,bitstamp,btc_eur,2070,1983.27,4.3730808211,2061.47,2070,1955.9,2083.99,2138.18364223,2017-06-01 01:23:37,2017-06-01 01:23:37
2017-06-01,2017-06-01 10:24:00,bitflyer,btc_jpy,268300,262849,2.0738142432,268300,268400,268300,268400,65588.7273186,2017-06-01 01:23:37,2017-06-01 01:23:37
2017-06-01,2017-06-01 10:24:00,korbit,btc_krw,3054000,3132000,-2.4904214559,3054000,3054500,3002000,3150000,6434.93740532,2017-06-01 01:23:37,2017-06-01 01:23:37
2017-06-01,2017-06-01 10:24:00,bitstamp,btc_usd,2317.06,2219.1,4.4144022351,2317.08,2319.99,2154.28,2334,16580.53140825,2017-06-01 01:23:37,2017-06-01 01:23:37
2017-06-01,2017-06-01 10:24:00,okcoin,btc_usd,2446.1,2204.36,10.9664483115,2445.91,2445.99,2129.78,2465.37,4970.184,2017-06-01 01:23:37,2017-06-01 01:23:37
2017-06-01,2017-06-01 10:24:00,korbit,etc_krw,21730,24200,-10.2066115702,21730,22080,21000,24350,642370.1739017659,2017-06-01 01:23:37,2017-06-01 01:23:37
2017-06-01,2017-06-01 10:24:00,bitflyer,eth_btc,0.0968,0.10565,-8.3767155703,0.0968,0.09763,0.0968,0.09763,15375.2294713,2017-06-01 01:23:37,2017-06-01 01:23:37
2017-06-01,2017-06-01 10:24:00,korbit,eth_krw,296000,325100,-8.9510919717,295250,296000,274000,329450,245721.1347521636,2017-06-01 01:23:37,2017-06-01 01:23:37
2017-06-01,2017-06-01 10:24:00,bitflyer,fx_btc_jpy,273790,263334,3.9706228592,273790,273937,273790,273937,65588.7273186,2017-06-01 01:23:37,2017-06-01 01:23:37
2017-06-01,2017-06-01 10:24:00,okcoin,ltc_usd,27.096,24.652,9.9140029207,27.101,27.136,23.2,27.35,225401.652,2017-06-01 01:23:37,2017-06-01 01:23:37
2017-06-01,2017-06-01 10:25:00,bitstamp,btc_eur,2070,1984.43,4.3120694608,2065.04,2070,1955.9,2083.99,2137.91564223,2017-06-01 01:24:37,2017-06-01 01:24:37
2017-06-01,2017-06-01 10:25:00,bitflyer,btc_jpy,268357,263373,1.8923731742,268360,268397,268360,268397,65580.5228805,2017-06-01 01:24:37,2017-06-01 01:24:37
2017-06-01,2017-06-01 10:25:00,korbit,btc_krw,3053000,3142000,-2.8325907066,3053000,3053500,3002000,3150000,6431.10760853,2017-06-01 01:24:37,2017-06-01 01:24:37
2017-06-01,2017-06-01 10:25:00,bitstamp,btc_usd,2320,2220.38,4.4866194075,2317.09,2320,2154.28,2334,16638.06821902,2017-06-01 01:24:37,2017-06-01 01:24:37
2017-06-01,2017-06-01 10:25:00,okcoin,btc_usd,2445,2212.48,10.509473532,2444.19,2444.98,2129.78,2465.37,4969.187,2017-06-01 01:24:37,2017-06-01 01:24:37
2017-06-01,2017-06-01 10:25:00,korbit,etc_krw,21870,24240,-9.7772277228,21750,21870,21000,24350,640608.9988326946,2017-06-01 01:24:37,2017-06-01 01:24:37
2017-06-01,2017-06-01 10:25:00,bitflyer,eth_btc,0.0968,0.1057,-8.4200567644,0.0968,0.09726,0.0968,0.09726,15368.9969613,2017-06-01 01:24:37,2017-06-01 01:24:37
2017-06-01,2017-06-01 10:25:00,korbit,eth_krw,293000,327000,-10.3975535168,293000,294000,274000,329450,245367.5952674136,2017-06-01 01:24:37,2017-06-01 01:24:37
2017-06-01,2017-06-01 10:25:00,bitflyer,fx_btc_jpy,273900,263699,3.868425743,273890,273900,273890,273900,65580.5228805,2017-06-01 01:24:37,2017-06-01 01:24:37
2017-06-01,2017-06-01 10:25:00,okcoin,ltc_usd,27.129,24.633,10.1327487517,27.12,27.129,23.2,27.35,225756.976,2017-06-01 01:24:37,2017-06-01 01:24:37
2017-06-01,2017-06-01 10:26:00,bitstamp,btc_eur,2070,1994.81,3.7692812849,2063.03,2070,1955.9,2083.99,2137.91564223,2017-06-01 01:25:38,2017-06-01 01:25:38
2017-06-01,2017-06-01 10:26:00,bitflyer,btc_jpy,268100,263373,1.7947929363,268101,268300,268101,268300,65572.1850911,2017-06-01 01:25:38,2017-06-01 01:25:38
2017-06-01,2017-06-01 10:26:00,korbit,btc_krw,3053500,3141000,-2.7857370264,3053500,3054000,3002000,3150000,6430.63694678,2017-06-01 01:25:38,2017-06-01 01:25:38
